竜 | long 5
蝥 | mao 36
祱 | shui 2 (奉 lei 1 )那 lei 1
蟺 | dan 3
缴 | jiao 313
欼 | chuai 2 (<S> chi 1 )醨 chi 1
便 | bian 2157 )宜 pian 91 )言 pian 5 (洋 pian 3 )旋 pian 2 )嬖 pian 2 )佞 pian 2 (最 pian 2 (佔 pian 2 (种 pian 1 (個 pian 1 (宜 pian 1 (诉 pian 1 (寡 pian 1 (捡 pian 1 (攞 pian 1 (别 pian 1 (肉 pian 1 (举 pian 1
烁 | shuo 174
顆 | ke 2
詒 | dai 3
佔 | dian 117
哙 | kuai 27
扢 | ge 3
诧 | cha 23
燫 | qian 2 (肇 lian 1 )<E> lian 1
舍 | she 2368
澔 | hao 4 (光 gao 1 )韵 gao 1
鲞 | xiang 6
報 | bao 14
鴳 | yan 5 (斥 e 1 )笑 e 1
茷 | fa 3
壆 | bo 2
南 | nan 45141
彟 | yue 2 )<E> huo 1 (循 huo 1
懠 | ji 2
柤 | ju 2
豩 | bin 4
召 | zhao 1139 )父 shao 2
胶 | jiao 5961
隃 | shu 3
化 | hua 27711
梧 | wu 602
咯 | ge 197 (吡 luo 64 )烷 luo 23 )啉 luo 10 )酮 luo 8 )血 ka 4 )羧 luo 4 )甲 luo 3 )酶 luo 2 )丁 luo 2 )环 luo 2 )二 luo 1 (痛 ka 1 )乙 luo 1 (伴 ka 1 )分 luo 1 )戊 luo 1 )个 lo 1 (不 lo 1 )林 luo 1 (后 ka 1
庳 | bei 19
格 | ge 8240
酂 | cuo 11 )苦 zan 1 )城 zan 1 )阳 zan 1 (铚 zan 1
蛣 | qi 2
俩 | liang 98 (哥 lia 8 (们 lia 7 (小 lia 6 (我 lia 6 (弟 lia 6 )土 lia 6 )口 lia 5 )好 lia 3 )的 lia 3 (他 lia 3 )分 lia 2 )一 lia 2 (养 lia 2 (妯 lia 1 )在 lia 1 )飘 lia 1 (开 lia 1 )俩 lia 1 )个 lia 1 )合 lia 1 (俩 lia 1 (四 lia 1 )养 lia 1 )和 lia 1 )蚂 lia 1 )开 lia 1 )同 lia 1 (爱 lia 1 )月 lia 1 (母 lia 1 (无 lia 1 (她 lia 1 )没 lia 1 (拴 lia 1 )轮 lia 1 )相 lia 1
狫 | dong 2
绳 | sheng 872
堇 | jin 541
膢 | lou 2
亨 | heng 830
耷 | da 21
谿 | xi 129 (勃 ji 4 )壑 ji 2 )路 ji 2 (灯 ji 2 (厌 ji 1 (玉 ji 1 (綦 ji 1 )相 ji 1 )利 ji 1 )静 ji 1 )生 ji 1
铄 | shuo 93
屟 | ti 10
荡 | dang 1500
綟 | li 4
喯 | ben 3
區 | ou 3
彈 | dan 10
櫑 | lei 4
橦 | tong 11 )胴 chuang 1
乾 | qian 1880 )掉 gan 12 (学 gan 1 (荼 gan 1 )义 gan 1 )荣 gan 1 (晋 gan 1
涔 | cen 110
钚 | bu 8
砝 | fa 15
戡 | kan 38
搥 | chui 7 (足 dui 1
温 | wen 4856
祇 | chi 95 (神 qi 10 )树 qi 6 (灵 qi 5 (黄 qi 3 (明 qi 2 (居 qi 2 (将 qi 1 )乃 qi 1 (历 qi 1 )苑 qi 1 )保 qi 1 (金 qi 1 )炜 qi 1 )屡 qi 1 )扫 qi 1 )祷 qi 1 (发 qi 1 )长 qi 1 (兰 qi 1 (从 qi 1 )不 qi 1 )应 qi 1 (施 qi 1 )谓 qi 1 )望 qi 1 (人 qi 1 )亦 qi 1 )暮 qi 1 (且 qi 1 )戴 qi 1 )抵 qi 1 (山 qi 1 )僾 qi 1 )为 qi 1
捋 | luo 35 (一 lv 1 )奶 lv 1 )起 lv 1 )胳 lv 1 )袖 lv 1 (拳 lv 1 (相 lv 1
孛 | bei 43
寰 | huan 294
喁 | yu 15 )鱼 yong 3 (纲 yong 1 (网 yong 1
麇 | jun 21 )集 qun 4 )至 qun 2 (者 qun 1 (民 qun 1
袓 | ju 6 )先 jie 1 (拜 jie 1
萠 | pan 2
塈 | ji 3
魊 | yu 2 (鬼 huo 1 )<E> huo 1
髟 | biao 2
軧 | chi 3
犄 | ji 19
蜍 | chu 64
鎚 | chui 5
府 | fu 6901
馞 | po 2 (<S> bo 1 )陀 bo 1
挥 | hui 1142
掺 | chan 130 )入 can 4 (轻 can 2 )假 can 1 (外 can 1 (错 can 1 (制 can 1 (光 can 1 (变 can 1 )沙 can 1 (误 can 1 (择 can 1 (自 can 1
伽 | ga 417 (瑜 jia 62 (楞 jia 36 )蓝 qie 28 )利 jia 16 )经 jia 10 (阳 qie 9 (薄 jia 5 )梵 jia 5 )阿 jia 5 )女 jia 4 )山 jia 3 )寺 jia 3 )论 jia 3 (疆 jia 2 )法 jia 2 )四 jia 2 (探 jia 2 )士 jia 2 (见 jia 2 )那 jia 2 (路 jia 2 )瑜 jia 2 (多 jia 2 )摩 jia 2 )三 jia 2 )丘 jia 2 )观 jia 2 )里 jia 2 )念 jia 2 )文 jia 2 )宗 jia 2 (达 jia 2 )莲 jia 2 )馆 jia 2 (我 jia 2 )兹 jia 2 (陀 jia 2 (灵 jia 2 )修 jia 2 )部 jia 1 )略 jia 1 )秘 jia 1 (密 jia 1 (诗 jia 1 )功 jia 1 )岛 jia 1 )护 jia 1 )悬 jia 1 )降 jia 1 )湖 jia 1 )字 jia 1 )普 jia 1 )顶 jia 1 (叶 qie 1 (贾 jia 1 )特 jia 1 )一 jia 1 )我 jia 1 (卜 jia 1 )南 qie 1 )造 jia 1 )中 jia 1 )谷 jia 1 )倻 jia 1 )船 jia 1 )密 jia 1 )椰 jia 1 (隈 jia 1 )金 jia 1 (加 jia 1 )门 jia 1 )菩 jia 1 )叶 jia 1 )对 jia 1 )行 jia 1 (下 qie 1 (弗 jia 1 (堂 qie 1 (籽 jia 1 (东 qie 1 )教 jia 1 )入 jia 1 )具 jia 1 (尼 jia 1 (即 qie 1 )枷 jia 1 )地 jia 1 )派 jia 1 (乞 jia 1 (恩 qie 1 )朵 jia 1
铀 | you 417
繇 | yao 43
摋 | sa 5
諔 | chu 2
络 | luo 2110
蕡 | fei 16 )撰 fen 4 (郑 fen 3 (<S> fen 3 (光 fen 2 )烛 fen 1 (叶 fen 1 )辑 fen 1 )囿 fen 1
荥 | xing 44
咁 | gan 55
醃 | ang 6
薋 | zi 2 (<S> ci 1 )菉 ci 1
瞗 | dou 2 (鴅 diao 1 )<E> diao 1
吖 | a 65
鼜 | cao 2
喫 | chi 3
妳 | ni 20 )好 nai 2 (姐 nai 2 (天 nai 1 (爱 nai 1 (为 nai 1 )要 nai 1 )钟 nai 1
陂 | bei 393 (黄 pi 26 )南 pi 9 )陀 po 6 )北 pi 6 )县 pi 4 )桥 pi 3 )莫 pi 1 (成 po 1 )区 pi 1
靬 | qian 2 )县 jian 1 (骊 jian 1
縝 | zhen 2 (<S> chen 1 )緻 chen 1
栩 | xu 53
說 | shui 14
錯 | cu 22
謿 | chao 2
块 | kuai 1776
无 | wu 25763 )北 mo 2 )佬 mo 1 )喝 mo 1
穵 | wa 2
甂 | bian 2 (打 pian 1 )炉 pian 1
内 | nei 9012
洒 | sa 739
纛 | dao 26
碟 | die 249
耤 | ji 4
亻 | dan 8
镂 | lou 130
乐 | le 11579 (音 yue 636 )府 yue 203 (礼 yue 123 )器 yue 100 )队 yue 96 (新 yue 75 )团 yue 67 )酒 yue 51 )学 yue 50 (民 yue 43 )教 yue 38 )清 yue 37 )章 yue 37 (古 yue 34 (爱 yue 32 )坊 yue 31 (军 yue 30 )毅 yue 29 (哀 yue 29 )文 yue 28 (南 yue 27 )厨 yue 26 (响 yue 25 )史 yue 25 (仙 yue 25 (雅 yue 24 )亭 lao 22 )律 yue 22 )舞 yue 21 (胡 yue 21 )正 yue 20 (国 yue 20 (山 yue 20 (管 yue 19 (西 yue 19 (声 yue 18 (弦 yue 18 (奏 yue 16 (代 yue 16 (鼓 yue 15 )谱 yue 14 )声 yue 13 (女 yue 12 )曲 yue 12 )厅 yue 12 )出 yue 12 )音 yue 12 (法 yue 12 )师 yue 11 (农 yue 10 )手 yue 10 (汉 yue 10 )考 yue 9 )研 yue 9 )网 yue 9 (朝 yue 9 )课 yue 8 )记 yue 8 )京 yue 8 )调 yue 8 (鸣 yue 8 (族 yue 8 (传 yue 8 )氏 yue 7 )官 yue 7 )龙 yue 7 )坛 yue 7 )理 yue 7 (牛 lao 6 )指 yue 6 )感 yue 6 (斋 yue 6 (击 yue 5 (配 yue 5 (劲 yue 5 (拨 yue 5 )盒 yue 5 (伎 yue 5 (灵 yue 4 (疆 yue 4 )两 yue 4 )俱 yue 4 )沙 yue 4 (省 yue 4 )流 yue 4 (器 yue 4 )才 yue 4 )艺 yue 4 (戏 yue 4 )备 yue 4 )终 yue 4 )版 yue 4 )初 yue 4 )台 yue 4 (衣 yue 4 )关 yue 4 (浪 yue 4 )基 yue 4 )喧 yue 4 (业 yue 4 )表 yue 3 )要 yue 3 (甲 yue 3 (吹 yue 3 (盘 yue 3 )探 yue 3 )肘 yue 3 (工 yue 3 )朗 yue 3 (府 yue 3 )飘 yue 3 )频 yue 3 (艳 yue 3 )征 yue 3 (蓝 yue 3 (杯 yue 3 )崩 yue 3 (虹 yue 3 )剧 yue 3 )逢 yue 3 (庵 yue 3 )雄 yue 3 )皇 yue 3 (溪 yue 3 )遥 yue 3 (野 yue 2 (熙 yue 2 (兵 yue 2 )评 yue 2 )试 yue 2 )段 yue 2 )转 yue 2 (史 yue 2 )衣 yue 2 )伴 yue 2 )植 yue 2 (制 yue 2 )运 yue 2 )供 yue 2 (理 yue 2 )池 yue 2 (坏 yue 2 )混 yue 2 )消 yue 2 )赋 yue 2 )简 yue 2 (坡 yue 2 )芬 yue 2 )讵 yue 2 (套 yue 2 )户 yue 2 (饶 yue 2 )插 yue 2 (颜 lao 2 (飘 yue 2 (砰 yue 2 (定 yue 2 (室 yue 2 (尊 yue 2 )期 yue 2 (後 yue 2 )摇 yue 2 )猪 yue 2 )搜 yue 2 (彩 yue 2 (庄 yue 2 (感 yue 2 )篇 yue 2 )寻 yue 2 (情 yue 2 )境 yue 2 )秀 yue 2 )结 yue 2 )铁 yue 2 )妙 yue 2 (摇 yue 2 )系 yue 2 )又 yue 2 (木 yue 2 (蝉 yue 2 )太 yue 2 )刑 yue 2 (话 yue 2 (欲 yue 2 )送 yue 2 )焰 yue 2 )排 yue 2 (沈 yue 2 )坂 yue 2 )坏 yue 2 (辩 yue 2 (进 yue 2 )咸 yue 2 (会 yue 2 )疏 yue 2 )报 yue 2 (重 yue 1 (魂 yue 1 (充 yue 1 (煌 yue 1 (党 yue 1 (具 yue 1 )殖 yue 1 (吸 yue 1 )让 yue 1 (倩 yue 1 )形 yue 1 (遭 yue 1 )棉 yue 1 )罩 yue 1 (参 yue 1 (献 yue 1 (医 yue 1 (卷 yue 1 )核 yue 1 (勋 yue 1 (狐 yue 1 )亨 yue 1 )久 yue 1 (电 yue 1 (镜 yue 1 (番 yue 1 )迎 yue 1 )俦 yue 1 (咤 yue 1 (铜 yue 1 )辰 yue 1 )体 yue 1 )沿 yue 1 (霈 yue 1 (均 yue 1 (坊 yue 1 (限 yue 1 )贝 yue 1 )贺 yue 1 (首 yue 1 )拘 yue 1 (种 yue 1 )宣 yue 1 )审 yue 1 (饯 yue 1 (碎 yue 1 (颻 yue 1 )莹 yue 1 (箱 yue 1 )想 yue 1 (随 yue 1 )聋 yue 1 (鬼 yue 1 (魇 yue 1 (因 yue 1 )暨 yue 1 (崩 yue 1 )虫 yue 1 )晴 yue 1 (浊 yue 1 )昭 yue 1 (粹 yue 1 )阶 yue 1 )术 yue 1 (篱 yue 1 (翼 yue 1 (翻 yue 1 )葆 yue 1 (弹 yue 1 )萧 yue 1 (废 yue 1 (练 yue 1 (绕 yue 1 )斥 yue 1 (锯 yue 1 )於 yue 1 )散 yue 1 )攻 yue 1 (致 yue 1 )婆 yue 1 )稔 yue 1 )密 yue 1 )筌 yue 1 )存 yue 1 )孩 yue 1 (联 yue 1 )功 yue 1 (茫 yue 1 )顿 yue 1 )抱 yue 1 (折 yue 1 )移 yue 1 )馀 yue 1 )妓 yue 1 (招 yue 1 )套 yue 1 (扫 yue 1 )夷 yue 1 (色 yue 1 )统 yue 1 )底 yue 1 )妥 yue 1 )纪 yue 1 (教 yue 1 )编 yue 1 (柯 yue 1 )屡 yue 1 (术 yue 1 (暖 yue 1 (魏 yue 1 (蛙 yue 1 )瞬 yue 1 (要 yue 1 )组 yue 1 )状 yue 1 )鉴 yue 1 (楼 yue 1 )号 yue 1 )历 yue 1 )协 yue 1 )卯 yue 1 )卷 yue 1 )僵 yue 1 (试 yue 1 )卿 yue 1 )催 yue 1 )遍 yue 1 )遗 yue 1 )倡 yue 1 (甜 yue 1 )兽 yue 1 )儒 yue 1 )囚 yue 1 (镌 yue 1 (流 yue 1 )专 yue 1 )垸 yue 1 (辛 yue 1 )铨 yue 1 )银 yue 1 (伴 yue 1 )呼 yue 1 (佛 yue 1 (亚 yue 1
食 | shi 13542 (箪 si 15 )壶 si 4 )伊 si 1 )箪 si 1
苣 | ju 559 )荬 qu 2
將 | jiang 29
辦 | ban 5
萷 | shao 2
雀 | que 1785 )儿 qiao 32 )子 qiao 3 )目 qiao 3 (夯 qiao 2 (奸 qiao 1 (梗 qiao 1 (风 qiao 1 (郭 qiao 1 (偷 qiao 1 (茎 qiao 1 (滇 qiao 1 (柄 qiao 1 (雀 qiao 1 (雾 qiao 1 (市 qiao 1
郄 | xi 44 )正 qie 1 )门 qie 1
呗 | bai 21 (虚 bei 2 )呗 bei 1 (林 bei 1 )遥 bei 1 (呗 bei 1 )引 bei 1 (仙 bei 1 )人 bei 1
糜 | mi 193 )子 mei 4
钭 | dou 13
冯 | feng 2020 (乡 ping 2 (公 ping 1
害 | hai 1576
侻 | tuo 2 (骜 tui 1 )<E> tui 1
穞 | lu 3
跧 | quan 5
齰 | ce 3
槿 | jin 143
瞀 | mao 14
吭 | keng 36 (引 hang 6 )高 hang 3 )吐 hang 1 )悲 hang 1
帱 | chou 11
堵 | du 282
蔷 | qiang 284
鯈 | chou 8 )鱼 tiao 3 (<S> tiao 1
柠 | ning 175
胺 | an 2127
汽 | qi 3827
妁 | shuo 8
眊 | mao 15
窗 | chuang 2249
醱 | po 2 (<S> fa 1 )醅 fa 1
瀰 | mi 20
母 | mu 3811
荒 | huang 2021
苧 | ning 22
遰 | di 2
尃 | fu 2
蜕 | tui 145
攩 | dang 2
頫 | fu 3
綮 | qing 17
桋 | ti 2
胐 | fei 3
蕩 | dang 11
捽 | zuo 8 )茅 cu 1 (亦 cu 1 (瓢 cu 1 (搓 cu 1 )茹 cu 1
瀆 | dou 2
見 | jian 25
涣 | huan 86
控 | kong 3574
喳 | zha 39 )呼 cha 2 )珍 cha 1 (咯 cha 1 (么 cha 1 (打 cha 1 (啛 cha 1
眴 | shun 7
洸 | guang 20
挼 | ruo 22 (砂 nuo 1 (戏 nuo 1 )子 nuo 1 (重 nuo 1 )干 nuo 1 )兰 nuo 1 )乾 nuo 1 (似 nuo 1 )弄 nuo 1 )搓 luo 1
峙 | zhi 99 (繁 shi 8 )县 shi 4 )岩 shi 2 )立 shi 1 (巍 shi 1 )反 shi 1 (耸 shi 1
釛 | he 2
翯 | hao 4
屮 | che 3 )蹻 cao 1
荼 | tu 92
校 | xiao 6527 )注 jiao 230 )正 jiao 218 )勘 jiao 166 )验 jiao 105 )点 jiao 102 )准 jiao 82 )本 jiao 79 (附 jiao 46 (卷 jiao 43 (集 jiao 42 )订 jiao 38 (文 jiao 36 (编 jiao 26 )对 jiao 24 (录 jiao 23 (记 jiao 23 )雠 jiao 18 (偶 jiao 17 (传 jiao 17 (义 jiao 15 (撰 jiao 13 (生 jiao 12 )场 jiao 12 (考 jiao 11 )核 jiao 10 (的 jiao 10 (检 jiao 10 )阅 jiao 10 )改 jiao 9 (自 jiao 9 (度 jiao 9 (余 jiao 8 (人 jiao 8 )样 jiao 7 (动 jiao 7 (间 jiao 7 (误 jiao 7 (疏 jiao 6 (园 jiao 6 (精 jiao 6 (成 jiao 6 (易 jiao 6 (覆 jiao 6 (诗 jiao 6 (钞 jiao 6 (史 jiao 5 (种 jiao 5 (码 jiao 5 (差 jiao 5 (数 jiao 5 (明 jiao 5 (部 jiao 4 (率 jiao 4 (参 jiao 4 (甫 jiao 4 (对 jiao 4 (已 jiao 4 (籍 jiao 4 (序 jiao 4 (维 jiao 4 (峻 jiao 4 (态 jiao 4 (昌 jiao 4 (方 jiao 4 (彩 jiao 4 (正 jiao 4 (辉 jiao 4 (内 jiao 3 (采 jiao 3 (量 jiao 3 (力 jiao 3 (刊 jiao 3 (错 jiao 3 (由 jiao 3 (品 jiao 3 (理 jiao 3 (向 jiao 3 (眼 jiao 3 (雠 jiao 3 (器 jiao 3 (移 jiao 3 (宇 jiao 3 )无 jiao 3 (性 jiao 3 (木 jiao 3 (松 jiao 3 )司 jiao 3 )短 jiao 3 (令 jiao 3 (再 jiao 2 (写 jiao 2 (燮 jiao 2 (熙 jiao 2 (焰 jiao 2 )译 jiao 2 (炸 jiao 2 (环 jiao 2 (猷 jiao 2 (刚 jiao 2 (善 jiao 2 )事 jiao 2 (闻 jiao 2 (锡 jiao 2 (铎 jiao 2 (君 jiao 2 (琨 jiao 2 (瑜 jiao 2 (地 jiao 2 (场 jiao 2 (雅 jiao 2 (如 jiao 2 (馈 jiao 2 (处 jiao 2 (礼 jiao 2 (确 jiao 2 (审 jiao 2 (宪 jiao 2 (色 jiao 2 (策 jiao 2 (伟 jiao 2 (局 jiao 2 (庄 jiao 2 (红 jiao 2 )时 jiao 2 (师 jiao 2 (幅 jiao 2 )政 jiao 2 (臣 jiao 2 (耀 jiao 2 (莲 jiao 2 (换 jiao 2 (所 jiao 2 (扭 jiao 2 (斌 jiao 2 )序 jiao 2 (无 jiao 2 (时 jiao 2 (改 jiao 2 (期 jiao 2 (曲 jiao 2 (晏 jiao 2 (虎 jiao 2 (虞 jiao 2 )取 jiao 2 (械 jiao 2 (装 jiao 2 (裕 jiao 2 (毛 jiao 2 (应 jiao 2 (读 jiao 2 (欣 jiao 2 (步 jiao 2 (管 jiao 2 (谷 jiao 2 (组 jiao 2 (修 jiao 2 (伯 jiao 2 (互 jiao 2 (京 jiao 2 (仁 jiao 2 )疏 jiao 2 (以 jiao 2 (仪 jiao 2 (湘 jiao 2 (熹 jiao 1 (凡 jiao 1 (击 jiao 1 (焚 jiao 1 (孔 jiao 1 (兰 jiao 1 (傅 jiao 1 (储 jiao 1 (送 jiao 1 (逸 jiao 1 (做 jiao 1 (灭 jiao 1 (珅 jiao 1 (珀 jiao 1 (珊 jiao 1 (可 jiao 1 (号 jiao 1 (台 jiao 1 (势 jiao 1 (勤 jiao 1 (划 jiao 1 (片 jiao 1 )椅 jiao 1 (物 jiao 1 (键 jiao 1 (钟 jiao 1 (璧 jiao 1 (铭 jiao 1 (铮 jiao 1 (琮 jiao 1 (琼 jiao 1 (瑛 jiao 1 (命 jiao 1 (型 jiao 1 (基 jiao 1 (圆 jiao 1 (址 jiao 1 (音 jiao 1 (面 jiao 1 (革 jiao 1 (障 jiao 1 (雄 jiao 1 (嘉 jiao 1 (限 jiao 1 (热 jiao 1 (夏 jiao 1 )舛 jiao 1 (惺 jiao 1 (磁 jiao 1 (飙 jiao 1 (宋 jiao 1 (客 jiao 1 (宽 jiao 1 )职 jiao 1 (答 jiao 1 (孟 jiao 1 (究 jiao 1 (洵 jiao 1 (川 jiao 1 (岭 jiao 1 (岳 jiao 1 (射 jiao 1 (叉 jiao 1 (类 jiao 1 (美 jiao 1 (翔 jiao 1 (缆 jiao 1 (式 jiao 1 (鼐 jiao 1 (彤 jiao 1 (彦 jiao 1 (形 jiao 1 (置 jiao 1 (罩 jiao 1 (彪 jiao 1 (床 jiao 1 (庥 jiao 1 (约 jiao 1 (统 jiao 1 (廷 jiao 1 (绰 jiao 1 (黼 jiao 1 (帧 jiao 1 (带 jiao 1 (鸾 jiao 1 (胜 jiao 1 (胶 jiao 1 (怡 jiao 1 (恭 jiao 1 (压 jiao 1 (荪 jiao 1 (抄 jiao 1 (节 jiao 1 (若 jiao 1 (英 jiao 1 (或 jiao 1 (艇 jiao 1 (才 jiao 1 )太 jiao 1 (断 jiao 1 (敌 jiao 1 (散 jiao 1 (擎 jiao 1 )归 jiao 1 (萱 jiao 1 (颉 jiao 1 (碑 jiao 1 (末 jiao 1 )山 jiao 1 (村 jiao 1 (材 jiao 1 (映 jiao 1 (昶 jiao 1 (晖 jiao 1 (晓 jiao 1 (虹 jiao 1 (士 jiao 1 (何 jiao 1 (楹 jiao 1 (梅 jiao 1 (梁 jiao 1 (梦 jiao 1 (栋 jiao 1 (根 jiao 1 (话 jiao 1 (诤 jiao 1 (示 jiao 1 (级 jiao 1 (庵 jiao 1 (涛 jiao 1 (跋 jiao 1 (深 jiao 1 (添 jiao 1 (活 jiao 1 (赉 jiao 1 (起 jiao 1 (沉 jiao 1 (泵 jiao 1 (求 jiao 1 (象 jiao 1 (俊 jiao 1 (俨 jiao 1 (了 jiao 1 (于 jiao 1 )闲 jiao 1 (游 jiao 1 (乞 jiao 1
渥 | wo 106
肦 | ban 2
餫 | yun 2 (发 hun 1 )<E> hun 1
娭 | ai 5
锳 | yang 7
溺 | ni 150
絃 | xian 18
潏 | jue 15
凰 | huang 1121
宁 | ning 8504
麃 | biao 6
漎 | cong 3
愒 | kai 13
犛 | li 2
崚 | leng 7 (昌 ling 1 )编 ling 1
砬 | la 39
盳 | mang 2
棷 | sou 3
擿 | ti 23
蔕 | dai 7
鞞 | bing 21
次 | ci 4109
莦 | shao 2
匱 | kui 2 (不 gui 1 )<E> gui 1
叆 | ai 8
裌 | jia 7
蝩 | chong 2
祭 | ji 1117 (姬 zhai 2 )仲 zhai 2
诶 | ei 9
龃 | ju 19
爆 | bao 1522
娖 | chuo 4
鄜 | fu 27
疟 | nue 85 )子 yao 3 (住 yao 1
澣 | han 5 )恩 huan 1 (休 huan 1
憧 | chong 39
甴 | you 3
漸 | jian 3
棍 | gun 467
僝 | chan 12
癞 | lai 51 )痢 la 6 (根 la 1
饬 | chi 56
石 | shi 23183 (一 dan 28 )程 dan 2 (悬 dan 2
模 | mo 4462 )具 mu 221 (铸 mu 69 (锭 mu 50 (冲 mu 23 )样 mu 23 (锻 mu 18 (密 mu 11 (滑 mu 11 (木 mu 7 (套 mu 7 )子 mu 6 (达 mu 6 (车 mu 6 (兴 mu 5 (械 mu 5 (南 mu 5 )涂 mu 5 (诚 mu 4 (匙 mu 4 (钻 mu 4 (铜 mu 4 (方 mu 3 )润 mu 3 )底 mu 3 (泰 mu 3 )准 mu 2 (润 mu 2 )施 mu 2 )铺 mu 2 (鑫 mu 2 (春 mu 2 (福 mu 1 )黄 mu 1 (胜 mu 1 (祺 mu 1 (腾 mu 1 )砖 mu 1 (峰 mu 1 )互 mu 1 )复 mu 1 (洋 mu 1 (塘 mu 1 (聚 mu 1 )振 mu 1 (恶 mu 1 (菱 mu 1 )点 mu 1 (茂 mu 1 )堆 mu 1 (缆 mu 1 (来 mu 1 (江 mu 1 (污 mu 1 (轮 mu 1 (刚 mu 1 )楼 mu 1 (跃 mu 1 )二 mu 1 (贸 mu 1 )列 mu 1 )胶 mu 1 )翻 mu 1 )喷 mu 1 )枕 mu 1 )开 mu 1 (徵 mu 1 (远 mu 1 (濠 mu 1 )插 mu 1 (省 mu 1 (鼎 mu 1 (杂 mu 1 )尾 mu 1 (轻 mu 1 (隆 mu 1 (包 mu 1 (京 mu 1 )添 mu 1 )摊 mu 1 (益 mu 1 (替 mu 1 )寿 mu 1 (湘 mu 1
吵 | chao 79
煇 | yun 2 )<E> hui 1 (张 hui 1
觌 | di 51
从 | cong 5440 (合 zong 3 )连 zong 1 )缔 zong 1
杓 | biao 144 (杯 shao 11 (脑 shao 4 )子 shao 4 (漏 shao 1 )停 shao 1 )为 shao 1
柨 | pu 2 (蔽 bu 1 )<E> bu 1
姬 | ji 905
黮 | dan 10
台 | tai 9261
賺 | zhuan 3
蛾 | e 564 )术 yi 4 (友 yi 1
椎 | zhui 817 )心 chui 6 (尾 chui 4 )轮 chui 3 (如 chui 2 )打 chui 2 (大 chui 2 (木 chui 2 (铁 chui 2 )髓 chui 1 (辂 chui 1 )拳 chui 1 )度 chui 1 (弥 chui 1 )布 chui 1 (肤 chui 1 (铜 chui 1 )传 chui 1 (棱 chui 1 )神 chui 1 )车 chui 1 (血 chui 1
傳 | chuan 10
核 | he 3360 (钻 hu 1
婄 | bu 5
燉 | dun 4
偈 | ji 140
铛 | dang 79 (脚 cheng 4 (饼 cheng 2 )中 cheng 1 )煎 cheng 1 )边 cheng 1
埝 | nian 58
敦 | dun 1062 )兮 dui 1
殺 | sha 7
汋 | que 4
及 | ji 4343 (日 xi 2 )景 xi 1
恓 | xi 19
廬 | lu 3
岁 | sui 3484
栎 | li 147 )阳 yue 3 (谢 yue 1
羗 | qiang 2
玟 | min 23 (<S> wen 5 )瑰 wen 3 (李 wen 3 )翅 wen 1 )阳 wen 1 )真 wen 1
倞 | jing 6
贠 | yuan 7
决 | jue 1702
糁 | shen 43 )落 san 1
虒 | si 5
囝 | jian 10
解 | jie 8224 )宝 xie 4 (蝎 xie 3 )珍 xie 3 (卖 xie 2 (所 xie 2
蟧 | lao 5
萑 | huan 17
骚 | sao 348
蒦 | huo 2
吱 | zhi 36 )声 zi 1
沶 | chi 6
睇 | di 72
哆 | duo 112
藐 | miao 47
秘 | mi 2434 )鲁 bi 86 (学 bi 2 (于 bi 2 (育 bi 1 (技 bi 1 (盟 bi 1
矜 | jin 278 )寡 guan 4 (侮 guan 1 (养 guan 1
卟 | bu 74
忬 | shu 2
瑱 | zhen 12 )<E> tian 6 (朱 tian 2 (严 tian 1 )韵 tian 1 (曹 tian 1 (为 tian 1
攒 | cuan 198 )钱 zan 3 (如 zan 1 (竞 zan 1 (积 zan 1 (公 zan 1 )刺 zan 1 )私 zan 1 )足 zan 1 )健 zan 1 )着 zan 1 )机 zan 1
皛 | po 14
多 | duo 15912
踠 | wan 13
劳 | lao 3536
柑 | gan 178
雛 | chu 9
獞 | tong 8
信 | xin 11107
蓧 | di 12
泷 | long 102 )水 shuang 2 (双 shuang 1
沌 | dun 144
咜 | ta 2 )耶 tuo 1 (瑜 tuo 1
鎞 | bi 4
膪 | chuai 2
儵 | shu 2
谷 | gu 4493 )浑 yu 6 (吐 yu 5 )墅 e 1
澶 | chan 29
埆 | jue 3
竘 | qu 2 (<S> kou 1 )工 kou 1
拨 | bo 581
歹 | dai 74
簂 | gui 3
墅 | shu 351
規 | gui 7
搒 | bang 7
锜 | qi 18
熟 | shu 1553 (睡 shou 4 )丹 shou 1
輠 | guo 8
鲭 | qing 72
紬 | chou 7
眰 | die 3
欸 | ai 10 (听 ei 2 (塘 ei 2
绁 | xie 31
彀 | gou 32
磅 | bang 76 )礴 pang 16 (势 pang 2 (衣 pang 2 (有 pang 1 (下 pang 1 (蒙 pang 1 (雷 pang 1 (起 pang 1
